,USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE
42477,312,1183,1043177268,watch
42479,312,1222,1043177268,watch
42480,312,1183,1043177268,click
42481,312,1222,1043177268,click
42483,312,1408,1043177268,watch
42486,312,356,1043177268,watch
42487,312,5010,1043177284,click
42490,312,904,1043177323,click
42491,312,2186,1043177323,click
42492,312,1252,1043177323,click
42493,312,2186,1043177323,watch
42494,312,904,1043177323,watch
42495,312,903,1043177323,click
42496,312,903,1043177323,watch
42497,312,1252,1043177323,watch
42498,312,1212,1043177445,watch
42499,312,111,1043177445,watch
42501,312,608,1043177445,watch
42502,312,608,1043177445,click
42503,312,1212,1043177445,click
42504,312,111,1043177445,click
42506,312,1617,1043177460,watch
42507,312,1358,1043177460,click
42509,312,1617,1043177460,click
42510,312,1358,1043177460,watch
42514,312,3147,1043177495,click
42515,312,3147,1043177495,watch
42516,312,866,1043177495,click
42517,312,1674,1043177517,watch
42518,312,4235,1043177517,click
42519,312,1674,1043177517,click
42520,312,1036,1043177517,click
42521,312,2762,1043177537,watch
42522,312,457,1043177537,click
42524,312,1089,1043177537,watch
42525,312,457,1043177537,watch
42527,312,1089,1043177537,click
42528,312,2762,1043177537,click
42529,312,589,1043177724,watch
42530,312,589,1043177724,click
42533,312,6,1043177752,click
42534,312,6,1043177752,watch
42535,312,16,1043177752,watch
42536,312,16,1043177752,click
42540,312,5991,1043177830,click
42544,312,5991,1043177830,watch
42545,312,5952,1043177848,watch
42546,312,5952,1043177848,click
42547,312,5989,1043177872,watch
42548,312,5989,1043177872,click
42549,312,5902,1043177872,click
42550,312,5816,1043177872,click
42551,312,5902,1043177872,watch
42553,312,5956,1043177889,click
42554,312,5956,1043177889,watch
42557,95,2028,1043339248,watch
42558,95,4270,1043339248,click
42559,95,1036,1043339248,watch
42561,95,1036,1043339248,click
42563,95,2028,1043339248,click
42567,95,2023,1043339302,watch
42568,95,2023,1043339302,click
42569,95,1270,1043339320,click
42570,95,1270,1043339320,watch
42571,95,1617,1043339335,watch
42572,95,1617,1043339335,click
42575,95,4901,1043339452,click
42576,95,4901,1043339452,watch
42577,95,5378,1043339476,watch
42578,95,5378,1043339476,click
42579,95,39,1043339476,click
42580,95,39,1043339476,watch
42581,95,1527,1043339507,watch
42582,95,1527,1043339507,click
42586,95,1748,1043339544,click
42589,95,1748,1043339544,watch
42591,95,2167,1043339571,click
42593,95,4979,1043339692,click
42594,95,3361,1043339692,watch
42595,95,3361,1043339692,click
42596,95,4979,1043339692,watch
42597,95,1208,1043339777,watch
42598,95,2085,1043339777,watch
42599,95,2085,1043339777,click
42600,95,1208,1043339777,click
42602,95,2268,1043339808,click
42605,95,2268,1043339808,watch
42607,95,1228,1043339852,watch
42610,95,1228,1043339852,click
42611,95,4262,1043339870,click
42612,95,4262,1043339870,watch
42619,95,4015,1043339957,click
42620,95,1196,1043340018,watch
42621,95,1221,1043340018,watch
42622,95,4975,1043340018,watch
42623,95,1196,1043340018,click
42624,95,1221,1043340018,click
42625,95,4975,1043340018,click
42626,95,7,1043340043,click
42627,95,2706,1043340043,click
42628,95,2706,1043340043,watch
42629,95,1042,1043340086,click
42630,95,1042,1043340086,watch
42641,95,913,1043340225,watch
42642,95,913,1043340225,click
42654,95,5349,1043340392,watch
42656,95,5349,1043340392,click
42657,95,924,1043340392,click
42659,95,924,1043340392,watch
42660,95,1214,1043340455,watch
42661,95,2571,1043340455,watch
42662,95,2571,1043340455,click
42663,95,541,1043340455,watch
42664,95,541,1043340455,click
42665,95,1206,1043340455,click
42666,95,1206,1043340455,watch
42667,95,260,1043340455,click
42668,95,260,1043340455,watch
42669,95,1214,1043340455,click
42670,95,589,1043340485,watch
42671,95,1240,1043340485,watch
42672,95,741,1043340485,watch
42673,95,741,1043340485,click
42674,95,3703,1043340485,click
42675,95,3703,1043340485,watch
42676,95,1240,1043340485,click
42677,95,589,1043340485,click
42678,95,5445,1043340522,watch
42679,95,5445,1043340522,click
42680,95,1653,1043340522,click
42681,95,29,1043340522,watch
42682,95,32,1043340522,watch
42683,95,1653,1043340522,watch
42684,95,29,1043340522,click
42685,95,32,1043340522,click
42686,97,1961,1043381823,click
42687,97,2019,1043381994,click
42688,97,3448,1043381994,click
42689,97,3257,1043382019,watch
42690,97,3257,1043382019,click
42691,97,593,1043382047,click
42692,97,593,1043382047,watch
42693,97,858,1043382068,click
42694,97,858,1043382068,watch
42695,97,2028,1043382089,watch
42696,97,2028,1043382089,click
42699,97,1193,1043382111,watch
42700,97,1193,1043382111,click
42701,97,1210,1043382136,watch
42702,97,1210,1043382136,click
42703,97,3578,1043382744,click
42704,97,3578,1043382744,watch
42705,97,3996,1043382744,watch
42706,97,3793,1043382744,watch
42707,97,3996,1043382744,click
42708,97,3793,1043382744,click
42709,97,4299,1043382848,click
42710,97,3623,1043382848,watch
42711,97,3555,1043382848,click
42712,97,3555,1043382848,watch
42713,97,3623,1043382848,click
42714,97,4299,1043382848,watch
42715,97,3717,1043382867,watch
42716,97,3717,1043382867,click
42719,97,4643,1043382900,watch
42720,97,4643,1043382900,click
42721,97,4993,1043382998,click
42722,97,4022,1043382998,click
42723,97,4022,1043382998,watch
42724,97,4993,1043382998,watch
42727,97,4270,1043383056,watch
42728,97,4270,1043383056,click
42729,97,4638,1043383075,click
42730,97,4367,1043383075,click
42731,97,4367,1043383075,watch
42732,97,4638,1043383075,watch
42733,97,4306,1043383111,click
42734,97,4306,1043383111,watch
42735,97,4011,1043383291,watch
42736,97,4011,1043383291,click
42737,97,4963,1043383291,watch
42738,97,4963,1043383291,click
42739,95,6016,1043535817,click
42740,95,6016,1043535817,watch
42741,95,5902,1043535835,click
42742,95,5902,1043535835,watch
42743,95,5956,1043535851,click
42744,95,5956,1043535851,watch
42745,95,5810,1043535872,click
42746,95,5810,1043535872,watch
42748,414,5388,1043699480,click
42755,448,2858,1043776610,click
42756,448,2858,1043776610,watch
42763,185,3753,1044311108,click
42764,185,3114,1044311119,click
42765,185,223,1044311144,click
42766,185,223,1044311144,watch
42768,185,1721,1044311157,click
42771,185,5377,1044311310,click
42772,185,4995,1044311310,click
42773,185,4034,1044311310,watch
42774,185,4034,1044311310,click
42775,185,3949,1044311310,click
42776,185,3949,1044311310,watch
42777,185,4995,1044311310,watch
42778,185,4226,1044311318,watch
42779,185,4226,1044311318,click
42780,185,5952,1044311345,click
42781,185,5952,1044311345,watch
42782,185,4878,1044311358,watch
42783,185,3897,1044311358,click
42784,185,3897,1044311358,watch
42785,185,4878,1044311358,click
42788,185,5418,1044311619,click
42789,185,3481,1044311619,watch
42790,185,3481,1044311619,click
42791,185,5418,1044311619,watch
42792,185,4016,1044311744,watch
42793,185,4016,1044311744,click
42794,185,588,1044311830,watch
42795,185,919,1044311830,click
42796,185,595,1044311830,watch
42797,185,1907,1044311830,click
42798,185,2078,1044311830,watch
42799,185,2085,1044311830,watch
42800,185,1,1044311830,click
42801,185,364,1044311830,watch
42802,185,3034,1044311830,click
42804,185,588,1044311830,click
42805,185,595,1044311830,click
42806,185,364,1044311830,click
42807,185,2078,1044311830,click
42808,185,2085,1044311830,click
42809,185,2355,1044311830,click
42810,185,34,1044311830,click
42811,185,1,1044311830,watch
42812,185,2081,1044311949,click
42816,185,899,1044311949,click
42817,185,2081,1044311949,watch
42818,185,4308,1044311949,click
42819,185,899,1044311949,watch
42820,185,4308,1044311949,watch
42821,185,1288,1044311949,click
42822,185,1393,1044311995,click
42823,185,2396,1044311995,watch
42824,185,2396,1044311995,click
42825,185,1393,1044311995,watch
42826,185,2692,1044311995,watch
42828,185,2692,1044311995,click
42833,140,5218,1044405442,click
42834,140,5218,1044405442,watch
42837,288,4979,1044636568,click
42838,448,4369,1044649616,click
42842,9,1674,1044656650,watch
42843,9,223,1044656650,click
42845,9,2023,1044656650,click
42846,9,223,1044656650,watch
42847,9,1674,1044656650,click
42849,9,1198,1044656716,click
42852,9,1198,1044656716,watch
42854,9,5445,1044656792,watch
42857,9,5445,1044656792,click
42858,9,5218,1044656811,watch
42859,9,5218,1044656811,click
42860,9,5378,1044656811,click
42864,9,5481,1044656836,watch
42866,9,5481,1044656836,click
42867,9,5952,1044656908,click
42868,9,5952,1044656908,watch
42869,9,5902,1044656934,watch
42870,9,5902,1044656934,click
42872,9,5956,1044656962,watch
42873,9,5956,1044656962,click
42874,9,922,1044657026,click
42875,9,922,1044657026,watch
42876,9,923,1044657026,click
42877,9,923,1044657026,watch
42878,9,4993,1044657051,watch
42879,9,4993,1044657051,click
42882,9,2300,1044657072,watch
42883,9,2300,1044657072,click
42886,9,1270,1044657088,click
42887,9,1270,1044657088,watch
42895,9,2011,1044657200,click
42897,9,2012,1044657237,click
42898,9,2012,1044657237,watch
42902,95,1274,1044744520,click
42903,95,1274,1044744520,watch
42904,95,1307,1044744558,watch
42905,95,1307,1044744558,click
42906,95,25,1044744590,watch
42907,95,25,1044744590,click
42908,95,1094,1044744622,watch
42911,95,1094,1044744622,click
42912,95,4973,1044744647,click
42913,95,4973,1044744647,watch
42914,95,2692,1044744647,click
42915,95,2692,1044744647,watch
42916,293,1617,1044870730,click
42919,293,593,1044870756,watch
42920,293,593,1044870756,click
42921,293,608,1044870773,click
42922,293,2003,1044870788,click
42923,293,344,1044870854,click
42924,293,1097,1044870855,click
42926,293,1682,1044870855,watch
42927,293,1682,1044870855,click
42928,293,1,1044870886,click
42929,293,1673,1044870948,watch
42930,293,1673,1044870948,click
42931,293,420,1044871002,click
42934,293,1029,1044871018,click
42937,293,1917,1044871029,click
42939,293,151,1044871057,click
42944,448,4344,1045072144,click
42945,448,2763,1045161657,click
42947,414,5902,1045422330,click
42948,414,5902,1045422330,watch
42954,414,5502,1045422612,click
42964,414,5219,1046106442,watch
42965,414,5219,1046106442,click
42969,292,5299,1046391239,click
42970,292,5299,1046391239,watch
42975,414,6218,1046700673,click
42976,414,6218,1046700673,watch
42979,414,4720,1046700847,click
42981,165,1573,1046741213,click
42983,165,110,1046741213,watch
42984,165,110,1046741213,click
42986,165,3409,1046741234,click
42988,165,1210,1046741234,click
42989,165,908,1046741248,watch
42991,165,908,1046741248,click
42992,165,2617,1046741288,click
42993,165,441,1046741288,click
42996,165,5299,1046741356,click
42998,165,5418,1046741356,click
42999,165,5418,1046741356,watch
43000,165,5377,1046741356,click
43001,165,5464,1046741356,click
43002,165,5377,1046741356,watch
43003,165,5444,1046741372,watch
43005,165,5444,1046741372,click
43007,165,5218,1046741394,click
43008,165,5218,1046741394,watch
43012,165,5481,1046741422,click
43013,165,5954,1046741479,click
43014,165,5989,1046741479,watch
43015,165,5952,1046741479,click
43016,165,5952,1046741479,watch
43017,165,5989,1046741479,click
43021,165,5991,1046741509,watch
43022,165,5991,1046741509,click
43023,165,5902,1046741509,watch
43024,165,5902,1046741509,click
43025,165,5956,1046741521,click
43026,165,6188,1046741544,click
43027,165,6188,1046741544,watch
43029,165,5502,1046741616,watch
43030,165,5445,1046741616,watch
43031,165,5445,1046741616,click
43032,165,5502,1046741616,click
43036,165,5620,1046741655,click
43037,165,1304,1046741758,click
43038,165,1198,1046741758,watch
43039,165,1221,1046741758,click
43040,165,1198,1046741758,click
43041,165,858,1046741758,click
43042,165,2028,1046741758,click
43043,165,3996,1046741833,watch
43044,165,2019,1046741833,watch
43045,165,3996,1046741833,click
43046,165,2692,1046741833,click
43047,165,2019,1046741833,click
43048,165,2571,1046741873,click
43049,165,1196,1046741873,click
43050,165,1197,1046741873,watch
43051,165,1196,1046741873,watch
43052,165,1197,1046741873,click
43053,165,2571,1046741873,watch
43054,165,1291,1046741888,click
43055,165,1291,1046741888,watch
43056,165,2194,1046741930,watch
43057,165,2194,1046741930,click
43058,165,377,1046741949,click
43059,165,1127,1046741949,watch
43060,165,377,1046741949,watch
43061,165,1127,1046741949,click
43062,165,592,1046741972,watch
43063,165,480,1046741972,click
43064,165,592,1046741972,click
43065,165,4963,1046741972,click
43066,165,4085,1046741972,click
43067,165,480,1046741972,watch
43068,165,4085,1046741972,watch
43069,165,4963,1046741972,watch
43070,165,3624,1046742010,click
43071,165,3256,1046742010,click
43072,165,3256,1046742010,watch
43074,165,2353,1046742038,watch
43075,165,2353,1046742038,click
43076,165,368,1046742038,watch
43077,165,368,1046742038,click
43081,474,909,1046809068,watch
43082,474,909,1046809068,click
43084,474,4641,1046809155,click
43085,474,4641,1046809155,watch
43090,474,2160,1046809310,click
43091,474,2160,1046809310,watch
43098,474,5952,1046809381,watch
43099,474,5952,1046809381,click
43102,474,1967,1046809546,click
43106,474,1376,1046809559,click
43107,474,1376,1046809559,watch
43108,474,2012,1046809584,click
43109,474,3247,1046809604,click
43113,474,4973,1046811889,watch
43114,474,4973,1046811889,click
43115,474,2289,1046812037,click
43121,474,2683,1046870775,click
43122,474,5481,1046870775,click
43124,474,4963,1046871225,click
43125,474,4963,1046871225,watch
43126,474,5444,1046871225,click
43127,474,4886,1046871268,click
43128,474,5464,1046875127,click
43132,474,2502,1046875430,watch
43133,474,2502,1046875430,click
43134,474,5378,1046881084,click
43136,474,466,1046881178,click
43139,474,153,1046881303,click
43142,474,4299,1046886380,click
43145,474,1377,1046886462,click
43146,474,2054,1046886480,click
43147,474,2054,1046886480,watch
43148,474,3489,1046886494,click
43149,474,3489,1046886494,watch
43155,474,5218,1046886657,click
43160,474,2,1046886814,click
43161,474,586,1046886823,click
43162,474,317,1046886834,click
43173,474,2581,1046887440,watch
43174,474,2581,1046887440,click
43192,474,3033,1046887629,click
43193,474,252,1046887638,click
43212,474,520,1046888076,click
43215,474,2335,1046888115,click
43220,474,22,1046896006,click
43235,474,1717,1046984756,click
43236,474,1717,1046984756,watch
43244,474,350,1047043549,click
43256,474,1203,1047054271,click
43257,474,1203,1047054271,watch
43258,474,1022,1047054285,watch
43259,474,1022,1047054285,click
43260,474,3967,1047054286,watch
43261,474,3967,1047054286,click
43262,474,1253,1047054300,click
43263,474,2872,1047054300,watch
43264,474,1253,1047054300,watch
43265,474,2872,1047054300,click
43268,474,3147,1047054328,click
43269,474,3147,1047054328,watch
43271,474,1961,1047054374,click
43273,474,1961,1047054374,watch
43274,474,329,1047054391,watch
43275,474,329,1047054391,click
43278,474,4361,1047054406,click
43279,474,4361,1047054406,watch
43284,474,3148,1047054485,click
43285,474,1271,1047054536,click
43286,474,920,1047054549,click
43287,474,6,1047054565,click
43292,474,4002,1047054679,click
43293,474,508,1047054679,click
43294,474,2321,1047054679,click
43297,474,1032,1047054796,click
43298,474,4085,1047054836,click
43301,474,1645,1047054889,click
43302,474,4223,1047054913,click
43305,474,4025,1047054986,click
43306,474,596,1047055015,click
43307,474,832,1047055027,click
43308,474,376,1047055051,click
43311,474,3081,1047055085,click
43312,474,1676,1047055104,click
43314,474,852,1047055128,click
43320,414,1267,1047259408,watch
43321,414,1267,1047259408,click
43324,97,4701,1047481180,click
43325,97,5378,1047481215,watch
43326,97,5378,1047481215,click
43328,97,4025,1047481289,click
43332,97,2571,1047481450,click
43333,97,2571,1047481450,watch
43334,97,377,1047481515,watch
43335,97,377,1047481515,click
43341,474,4016,1047933858,click
43342,288,1641,1048089665,click
43343,288,1641,1048089665,watch
43344,288,2109,1048089667,click
43345,288,3527,1048089669,click
43347,288,2336,1048089675,click
43356,95,1089,1048382826,click
43357,95,1089,1048382826,watch
43358,95,5377,1048382853,click
43359,95,4235,1048382853,watch
43360,95,5377,1048382853,watch
43361,95,4235,1048382853,click
43364,95,3418,1048382977,watch
43366,95,5464,1048382977,watch
43367,95,3418,1048382977,click
43368,95,5464,1048382977,click
43369,95,5418,1048382977,watch
43371,95,5418,1048382977,click
43372,95,1967,1048383078,watch
43373,95,1967,1048383078,click
43374,474,2539,1048562863,click
43375,104,2572,1048586179,click
43376,104,2572,1048586179,watch
43378,104,356,1048586269,watch
43379,104,356,1048586269,click
43380,104,914,1048586285,watch
43381,104,914,1048586285,click
43382,104,1270,1048586355,click
43383,104,1275,1048586355,click
43384,104,1246,1048586355,watch
43385,104,1246,1048586355,click
43386,104,1391,1048586375,click
43387,104,1580,1048586389,click
43388,104,5952,1048586462,click
43389,104,5952,1048586462,watch
43390,104,4993,1048586475,click
43391,104,4973,1048586531,watch
43392,104,4973,1048586531,click
43395,104,4886,1048586617,watch
43396,104,4886,1048586617,click
43397,104,4016,1048586684,watch
43398,104,4016,1048586684,click
43400,104,3408,1048586788,click
43401,104,3408,1048586788,watch
43402,104,4308,1048586839,watch
43403,104,4308,1048586839,click
43404,104,4246,1048586848,watch
43405,104,4246,1048586848,click
43407,104,5991,1048586982,click
43408,104,5991,1048586982,watch
43411,104,5299,1048587103,click
43412,104,5299,1048587103,watch
43415,104,2396,1048587333,click
43416,104,1148,1048587333,watch
43417,104,745,1048587333,watch
43418,104,1148,1048587333,click
43419,104,745,1048587333,click
43420,104,1265,1048587352,click
43421,104,1223,1048587352,watch
43422,104,1265,1048587352,watch
43423,104,1223,1048587352,click
43424,104,39,1048587379,watch
43425,104,39,1048587379,click
43426,104,357,1048587390,watch
43429,104,357,1048587390,click
43430,104,342,1048587404,click
43431,104,342,1048587404,watch
43432,104,1641,1048587417,watch
43433,104,1641,1048587417,click
43434,104,3253,1048587596,click
43435,104,3253,1048587596,watch
43436,104,539,1048587616,watch
43437,104,367,1048587616,click
43438,104,539,1048587616,click
43440,104,500,1048587670,click
43442,104,3034,1048589218,click
43443,104,3034,1048589218,watch
43444,104,616,1048589218,click
43445,104,2987,1048589254,watch
43446,104,2081,1048589254,watch
43447,104,2987,1048589254,click
43448,104,2081,1048589254,click
43450,104,595,1048589291,watch
43451,104,595,1048589291,click
43452,104,783,1048589315,click
43453,104,588,1048589315,click
43454,104,588,1048589315,watch
43455,104,2294,1048589315,click
43456,104,364,1048589315,watch
43457,104,2355,1048589315,watch
43458,104,364,1048589315,click
43459,104,2355,1048589315,click
43463,104,2701,1048589904,click
43464,104,3033,1048589966,click
43465,104,3033,1048589966,watch
43466,104,1517,1048590063,click
43467,104,5481,1048590064,click
43468,104,2683,1048590064,click
43471,104,597,1048590395,click
43472,104,597,1048590395,watch
43473,104,2724,1048590425,watch
43474,104,2724,1048590425,click
43476,104,4447,1048590506,watch
43477,104,4447,1048590506,click
43482,104,2300,1048590877,click
43483,104,1288,1048590877,watch
43484,104,1288,1048590877,click
43485,104,1947,1048590891,watch
43486,104,594,1048590891,click
43487,104,594,1048590891,watch
43488,104,1947,1048590891,click
43489,104,1022,1048590907,watch
43490,104,2078,1048590907,click
43491,104,1022,1048590907,click
43492,104,2078,1048590907,watch
43493,104,1088,1048590956,click
43494,104,2746,1048590956,click
43495,104,2746,1048590956,watch
43499,104,586,1048595309,click
43502,104,780,1048595468,click
43503,104,780,1048595468,watch
43505,104,10,1048595683,click
43506,104,1247,1048595744,watch
43507,104,1247,1048595744,click
43520,104,1653,1048793980,click
43522,104,2470,1048794772,click
43523,104,2795,1048794930,click
43525,104,1680,1048795093,click
43526,104,1680,1048795093,watch
43527,104,1206,1048795254,click
43528,104,1253,1048795314,click
43532,448,4299,1049015459,click
43533,448,4299,1049015459,watch
43534,448,2470,1049015553,watch
43535,448,2470,1049015553,click
43538,104,2671,1049044657,watch
43539,104,2671,1049044657,click
43540,104,2628,1049044730,click
43541,104,260,1049044730,click
43544,414,4014,1049060191,click
43545,414,4014,1049060191,watch
43548,275,587,1049076150,click
43551,275,858,1049076161,click
43552,275,858,1049076161,watch
43553,275,480,1049076170,click
43554,275,480,1049076170,watch
43555,275,527,1049076180,watch
43556,275,527,1049076180,click
43557,275,1210,1049076195,click
43558,275,1210,1049076195,watch
43559,275,920,1049076206,watch
43560,275,920,1049076206,click
43561,275,3471,1049076228,click
43563,275,3471,1049076228,watch
43568,275,1089,1049076262,click
43569,275,1089,1049076262,watch
43570,275,1962,1049076274,click
43571,275,1962,1049076274,watch
43572,275,5377,1049076289,click
43574,275,4235,1049076289,watch
43576,275,5377,1049076289,watch
43577,275,4235,1049076289,click
43579,275,5418,1049076316,watch
43580,275,5418,1049076316,click
43584,275,2858,1049076455,click
43586,275,2858,1049076455,watch
43587,275,2997,1049076455,watch
43588,275,2997,1049076455,click
43589,275,2289,1049076455,click
43590,275,2289,1049076455,watch
43592,275,1265,1049076470,click
43594,275,2599,1049076470,click
43595,275,1265,1049076470,watch
43596,275,3114,1049076470,click
43597,275,3114,1049076470,watch
43599,275,1,1049076484,watch
43600,275,1,1049076484,click
43601,275,2324,1049076484,click
43602,275,357,1049076484,watch
43603,275,357,1049076484,click
43604,275,2324,1049076484,watch
43606,275,1784,1049076508,click
43607,275,2395,1049076508,watch
43608,275,1784,1049076508,watch
43609,275,2395,1049076508,click
43611,275,235,1049076508,watch
43612,275,235,1049076508,click
43613,275,1747,1049076522,watch
43614,275,1449,1049076522,click
43615,275,1747,1049076522,click
43617,275,441,1049076538,watch
43618,275,39,1049076538,watch
43621,275,39,1049076538,click
43622,275,441,1049076538,click
43623,275,1500,1049076555,click
43624,275,2542,1049076555,click
43625,275,21,1049076555,watch
43626,275,2542,1049076555,watch
43627,275,21,1049076555,click
43628,275,1641,1049076555,click
43629,275,1500,1049076555,watch
43632,275,356,1049076587,click
43633,275,1923,1049076587,click
43634,275,1580,1049076587,click
43635,275,1517,1049076587,click
43636,275,3175,1049076601,click
43637,275,101,1049076601,click
43638,275,3175,1049076601,watch
43639,275,101,1049076601,watch
43640,275,45,1049076616,click
43641,275,440,1049076616,watch
43642,275,440,1049076616,click
43647,275,2355,1049076638,watch
43648,275,2355,1049076638,click
43650,275,348,1049076652,click
43653,275,348,1049076652,watch
43655,275,3255,1049076663,click
43656,275,3255,1049076663,watch
43658,275,3108,1049076680,watch
43659,275,852,1049076680,watch
43661,275,852,1049076680,click
43662,275,3108,1049076680,click
43663,275,1777,1049076697,click
43664,275,2359,1049076697,click
43665,275,4321,1049076697,click
43666,275,1042,1049076710,click
43667,275,2302,1049076710,click
43670,275,2539,1049076745,click
43671,275,708,1049076745,click
43672,275,3253,1049076745,click
43674,275,2539,1049076745,watch
43675,275,708,1049076745,watch
43677,275,2671,1049076756,click
43678,275,2671,1049076756,watch
43685,275,2572,1049076805,click
43686,275,2572,1049076805,watch
43689,275,1288,1049076847,click
43690,275,4361,1049076847,watch
43692,275,4361,1049076847,click
43693,275,3424,1049076847,watch
43694,275,3424,1049076847,click
43695,275,1288,1049076847,watch
43696,275,1394,1049076865,click
43697,275,1197,1049076865,click
43700,275,2248,1049076865,watch
43701,275,1197,1049076865,watch
43702,275,1394,1049076865,watch
43703,275,2248,1049076865,click
43704,275,1079,1049076883,click
43705,275,2243,1049076883,click
43706,275,1270,1049076883,click
43708,275,1270,1049076883,watch
43709,275,4002,1049076883,click
43711,275,1079,1049076883,watch
43713,275,1259,1049076911,watch
43715,275,1285,1049076911,click
43716,275,1307,1049076911,click
43717,275,2918,1049076911,watch
43718,275,1307,1049076911,watch
43719,275,1259,1049076911,click
43720,275,1285,1049076911,watch
43722,275,2918,1049076911,click
43724,275,2174,1049076933,watch
43725,275,3210,1049076933,click
43727,275,2174,1049076933,click
43728,275,2791,1049076933,click
43729,275,3210,1049076933,watch
43730,275,2797,1049076933,click
43731,275,2791,1049076933,watch
43734,275,2797,1049076933,watch
43736,275,2716,1049076951,watch
43737,275,3361,1049076951,click
43739,275,2716,1049076951,click
43740,275,2150,1049076972,click
43741,275,2352,1049076972,watch
43742,275,2150,1049076972,watch
43743,275,2352,1049076972,click
43744,275,1663,1049076972,click
43745,275,1968,1049076972,click
43746,275,1663,1049076972,watch
43747,275,1968,1049076972,watch
43748,275,3039,1049076989,click
43749,275,3039,1049076989,watch
43752,275,3552,1049076989,click
43755,275,3552,1049076989,watch
43757,275,2144,1049077004,watch
43758,275,2144,1049077004,click
43764,275,4571,1049077016,watch
43765,275,2915,1049077016,click
43766,275,2915,1049077016,watch
43767,275,4571,1049077016,click
43770,275,2100,1049077032,click
43771,275,2100,1049077032,watch
43773,275,1220,1049077048,watch
43777,275,1220,1049077048,click
43785,275,2000,1049077087,click
43798,275,2054,1049077156,click
43802,275,2470,1049077179,click
43807,275,1228,1049077205,click
43808,275,1228,1049077205,watch
43809,275,1198,1049077222,click
43810,275,1198,1049077222,watch
43811,275,1225,1049077233,watch
43812,275,1225,1049077233,click
43815,275,2020,1049077245,watch
43816,275,2020,1049077245,click
43817,275,541,1049077263,watch
43818,275,541,1049077263,click
43819,275,1199,1049077263,click
43820,275,1199,1049077263,watch
43821,275,2064,1049077274,watch
43822,275,2064,1049077274,click
43825,275,5952,1049077375,click
43826,275,4993,1049077375,watch
43827,275,5952,1049077375,watch
43829,275,4993,1049077375,click
43830,275,4034,1049077392,click
43831,275,5991,1049077392,click
43832,275,4226,1049077392,watch
43833,275,4034,1049077392,watch
43834,275,5991,1049077392,watch
43835,275,4226,1049077392,click
43842,275,5013,1049077440,click
43844,275,5013,1049077440,watch
43847,275,4016,1049077453,click
43852,275,4979,1049077486,watch
43854,275,4979,1049077486,click
43855,275,3897,1049077486,watch
43858,275,3897,1049077486,click
43860,275,3481,1049077502,watch
43861,275,3408,1049077502,watch
43862,275,3481,1049077502,click
43863,275,3408,1049077502,click
43864,275,4886,1049077518,watch
43865,275,3967,1049077518,click
43866,275,4886,1049077518,click
43867,275,3967,1049077518,watch
43871,275,4239,1049077559,watch
43872,275,4239,1049077559,click
43874,275,5669,1049077575,watch
43875,275,5669,1049077575,click
43876,275,5445,1049077590,watch
43878,275,5445,1049077590,click
43880,275,5902,1049077605,watch
43883,275,5902,1049077605,click
43887,275,4246,1049077635,click
43888,275,4246,1049077635,watch
43889,275,3751,1049077635,click
43891,275,4816,1049077649,click
43893,275,4816,1049077649,watch
43895,275,4011,1049077681,click
43897,275,4011,1049077681,watch
43900,275,4306,1049077681,click
43902,275,5816,1049077696,click
43904,275,4963,1049077716,watch
43905,275,4223,1049077716,click
43906,275,3948,1049077716,click
43907,275,4963,1049077716,click
43908,275,4848,1049077716,click
43909,275,4223,1049077716,watch
43910,275,4848,1049077716,watch
43911,275,5349,1049077746,watch
43912,275,3578,1049077746,watch
43913,275,5349,1049077746,click
43914,275,3578,1049077746,click
43915,275,4308,1049077746,click
43916,275,3882,1049077765,click
43917,275,3994,1049077777,click
43918,275,4901,1049077799,click
43922,275,5810,1049077854,click
43923,275,5218,1049077854,click
43926,275,6218,1049077892,watch
43929,275,6218,1049077892,click
43934,275,3793,1049077918,click
43939,275,923,1049078001,watch
43940,275,1252,1049078001,click
43941,275,1252,1049078001,watch
43942,275,908,1049078001,watch
43943,275,908,1049078001,click
43944,275,923,1049078001,click
43945,275,1219,1049078012,click
43946,275,904,1049078012,click
43947,275,904,1049078012,watch
43948,275,1219,1049078012,watch
43949,275,750,1049078032,click
43952,275,50,1049078044,watch
43953,275,1213,1049078044,watch
43954,275,50,1049078044,click
43955,275,1213,1049078044,click
43957,275,1267,1049078055,watch
43958,275,1267,1049078055,click
43962,275,910,1049078069,click
43963,275,3362,1049078088,watch
43965,275,1206,1049078088,click
43966,275,3362,1049078088,click
43968,275,111,1049078088,click
43969,275,1617,1049078088,click
43970,275,1617,1049078088,watch
43971,275,1084,1049078103,watch
43972,275,1084,1049078103,click
43973,275,913,1049078123,click
43975,275,1230,1049078140,watch
43976,275,1230,1049078140,click
43977,275,2692,1049078140,watch
43978,275,2692,1049078140,click
43980,275,318,1049078154,watch
43981,275,318,1049078154,click
43982,275,909,1049078169,watch
43983,275,909,1049078169,click
43986,275,5060,1049078197,click
43988,275,5060,1049078197,watch
43991,275,593,1049078210,click
43992,275,593,1049078210,watch
43995,275,3421,1049078254,click
43997,275,3421,1049078254,watch
43998,275,246,1049078254,click
44000,275,1358,1049078254,click
44002,275,1358,1049078254,watch
44003,275,246,1049078254,watch
44005,275,260,1049078271,click
44007,275,260,1049078271,watch
44010,275,926,1049078323,click
